single,run_M,reserve_M,reserve_mode,topup_thr_M,topup_amt,labor_1988,labor_total,starts_with_labor,saved_1988,fails,ruin_total,terminal_median_M,min_total_floor_M
sc2.0,20,20,bond,6.000,6M,14,283,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,6.000,8M,14,269,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,6.000,ALL,14,65,6,0,1977;1986;1988;2001;2002;2005,6,1282.800,0.000
sc2.0,20,20,bond,8.000,3M,14,290,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,8.000,4M,14,289,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,8.000,5M,14,282,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,8.000,6M,14,263,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,304.200,0.000
sc2.0,20,20,bond,8.000,8M,13,234,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,192.100,0.000
sc2.0,20,20,bond,8.000,ALL,14,43,4,0,1977;1986;1988;2005,4,1282.800,0.000
sc2.0,20,20,bond,10.000,3M,14,288,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,10.000,4M,14,282,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,10.000,5M,14,267,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,10.000,6M,13,241,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,192.100,0.000
sc2.0,20,20,bond,10.000,8M,13,189,22,0,1975;1976;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,22,80.100,0.000
sc2.0,20,20,bond,10.000,ALL,11,28,3,0,1986;1988;2005,3,1511.700,0.000
sc2.0,20,20,bond,12.000,3M,14,273,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,12.000,4M,14,249,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,12.000,5M,13,208,23,0,1975;1976;1977;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,355.300,0.000
sc2.0,20,20,bond,12.000,6M,13,178,20,0,1975;1976;1977;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,20,304.200,0.000
sc2.0,20,20,bond,12.000,8M,13,129,16,0,1975;1979;1981;1984;1986;1987;1988;1990;1991;1993;1999;2000;2001;2002;2004;2005,16,233.900,0.000
sc2.0,20,20,bond,12.000,ALL,11,22,2,0,1987;1988,2,2231.700,0.000
sc2.0,20,20,bond,14.000,3M,14,254,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,401.700,0.000
sc2.0,20,20,bond,14.000,4M,14,209,24,0,1975;1976;1977;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,304.200,0.000
sc2.0,20,20,bond,14.000,5M,13,145,19,0,1975;1976;1977;1979;1983;1984;1986;1987;1988;1989;1990;1992;1996;1999;2000;2001;2002;2004;2005,19,192.600,0.000
sc2.0,20,20,bond,14.000,6M,13,91,14,0,1975;1976;1977;1986;1987;1988;1990;1996;1999;2000;2001;2002;2004;2005,14,304.200,0.000
sc2.0,20,20,bond,14.000,8M,12,71,9,0,1986;1987;1988;1990;2000;2001;2002;2004;2005,9,380.100,0.000
sc2.0,20,20,bond,14.000,ALL,11,22,2,0,1987;1988,2,3401.900,0.000
sc2.0,20,20,sofr,6.000,3M,14,310,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,6.000,4M,15,311,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,6.000,5M,15,310,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,6.000,6M,15,302,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,6.000,8M,14,289,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,6.000,ALL,15,86,9,0,1984;1986;1988;1989;1990;1999;2001;2002;2005,9,734.500,0.000
sc2.0,20,20,sofr,8.000,3M,14,308,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,8.000,4M,15,307,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,8.000,5M,15,303,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,8.000,6M,15,283,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,8.000,8M,14,258,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,376.300,0.000
sc2.0,20,20,sofr,8.000,ALL,15,60,7,0,1984;1986;1988;1989;1990;1999;2005,7,1305.700,0.000
sc2.0,20,20,sofr,10.000,3M,15,306,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,10.000,4M,14,300,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,10.000,5M,14,289,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,376.300,0.000
sc2.0,20,20,sofr,10.000,6M,14,267,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,10.000,8M,13,225,24,0,1975;1976;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,275.800,0.000
sc2.0,20,20,sofr,10.000,ALL,12,44,5,0,1984;1986;1988;1999;2005,5,1734.100,0.000
sc2.0,20,20,sofr,12.000,3M,15,294,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,12.000,4M,14,271,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,12.000,5M,14,232,23,0,1975;1976;1977;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,334.400,0.000
sc2.0,20,20,sofr,12.000,6M,14,204,22,0,1975;1976;1977;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,22,476.700,0.000
sc2.0,20,20,sofr,12.000,8M,13,172,20,0,1975;1979;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,20,275.800,0.000
sc2.0,20,20,sofr,12.000,ALL,12,23,2,0,1987;1988,2,1581.800,0.000
sc2.0,20,20,sofr,14.000,3M,15,275,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,476.700,0.000
sc2.0,20,20,sofr,14.000,4M,14,233,25,0,1975;1976;1977;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,25,376.300,0.000
sc2.0,20,20,sofr,14.000,5M,14,168,21,0,1975;1976;1977;1979;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,21,334.400,0.000
sc2.0,20,20,sofr,14.000,6M,13,123,17,0,1975;1976;1977;1983;1984;1986;1987;1988;1989;1990;1996;1999;2000;2001;2002;2004;2005,17,640.500,0.000
sc2.0,20,20,sofr,14.000,8M,13,97,12,0,1986;1987;1988;1989;1990;1996;1999;2000;2001;2002;2004;2005,12,406.300,0.000
sc2.0,20,20,sofr,14.000,ALL,12,23,2,0,1987;1988,2,3467.900,0.000
sc2.0,20,20,bond75gold25,6.000,3M,15,300,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,6.000,4M,15,298,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,6.000,5M,15,295,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,6.000,6M,15,288,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,6.000,8M,14,271,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,6.000,ALL,15,59,6,0,1980;1986;1988;1990;2001;2002,6,954.000,0.000
sc2.0,20,20,bond75gold25,8.000,3M,15,298,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,8.000,4M,15,294,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,8.000,5M,15,289,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,8.000,6M,15,267,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,8.000,8M,14,241,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,292.400,0.000
sc2.0,20,20,bond75gold25,8.000,ALL,15,41,4,0,1980;1986;1988;1990,4,1175.300,0.000
sc2.0,20,20,bond75gold25,10.000,3M,15,296,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,10.000,4M,14,287,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,10.000,5M,14,278,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,10.000,6M,14,248,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,10.000,8M,13,195,22,0,1975;1976;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,22,83.300,0.000
sc2.0,20,20,bond75gold25,10.000,ALL,12,28,3,0,1980;1986;1988,3,1526.800,0.000
sc2.0,20,20,bond75gold25,12.000,3M,15,284,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,12.000,4M,14,254,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,12.000,5M,14,215,23,0,1975;1976;1977;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,350.700,0.000
sc2.0,20,20,bond75gold25,12.000,6M,14,187,21,0,1975;1976;1977;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,21,399.400,0.000
sc2.0,20,20,bond75gold25,12.000,8M,13,144,17,0,1975;1979;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;2000;2001;2002;2004;2005,17,264.300,0.000
sc2.0,20,20,bond75gold25,12.000,ALL,12,23,2,0,1987;1988,2,2341.100,0.000
sc2.0,20,20,bond75gold25,14.000,3M,15,263,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,399.400,0.000
sc2.0,20,20,bond75gold25,14.000,4M,14,213,24,0,1975;1976;1977;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,292.400,0.000
sc2.0,20,20,bond75gold25,14.000,5M,14,145,19,0,1975;1977;1979;1983;1984;1986;1987;1988;1989;1990;1991;1992;1996;1999;2000;2001;2002;2004;2005,19,187.800,0.000
sc2.0,20,20,bond75gold25,14.000,6M,13,100,17,0,1975;1976;1977;1983;1984;1986;1987;1988;1989;1990;1996;1999;2000;2001;2002;2004;2005,17,665.700,0.000
sc2.0,20,20,bond75gold25,14.000,8M,13,82,10,0,1986;1987;1988;1989;1990;2000;2001;2002;2004;2005,10,410.800,0.000
sc2.0,20,20,bond75gold25,14.000,ALL,12,23,2,0,1987;1988,2,3568.700,0.000
sc2.0,20,20,bond50gold50,6.000,3M,15,304,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,6.000,4M,15,303,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,6.000,5M,15,299,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,6.000,6M,15,290,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,6.000,8M,15,279,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,6.000,ALL,15,72,6,0,1980;1986;1988;1989;1990;2001,6,514.600,0.000
sc2.0,20,20,bond50gold50,8.000,3M,15,301,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,8.000,4M,15,299,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,8.000,5M,15,292,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,8.000,6M,15,268,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,8.000,8M,14,246,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,8.000,ALL,15,58,5,0,1980;1986;1988;1989;1990,5,845.900,0.000
sc2.0,20,20,bond50gold50,10.000,3M,15,298,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,10.000,4M,15,292,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,10.000,5M,15,280,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,10.000,6M,14,251,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,10.000,8M,14,210,24,0,1975;1976;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,275.800,0.000
sc2.0,20,20,bond50gold50,10.000,ALL,13,39,4,0,1980;1983;1986;1988,4,1024.500,0.000
sc2.0,20,20,bond50gold50,12.000,3M,15,283,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,12.000,4M,15,261,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,12.000,5M,14,218,23,0,1975;1976;1977;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,343.000,0.000
sc2.0,20,20,bond50gold50,12.000,6M,14,193,22,0,1975;1976;1977;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,22,512.800,0.000
sc2.0,20,20,bond50gold50,12.000,8M,14,161,18,0,1975;1979;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;2000;2001;2002;2004;2005,18,264.200,0.000
sc2.0,20,20,bond50gold50,12.000,ALL,13,31,3,0,1983;1987;1988,3,1783.600,0.000
sc2.0,20,20,bond50gold50,14.000,3M,15,266,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,394.300,0.000
sc2.0,20,20,bond50gold50,14.000,4M,15,217,24,0,1975;1976;1977;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,275.800,0.000
sc2.0,20,20,bond50gold50,14.000,5M,14,150,19,0,1975;1977;1979;1983;1984;1986;1987;1988;1989;1990;1991;1992;1996;1999;2000;2001;2002;2004;2005,19,180.100,0.000
sc2.0,20,20,bond50gold50,14.000,6M,14,115,16,0,1975;1977;1983;1984;1986;1987;1988;1989;1990;1996;1999;2000;2001;2002;2004;2005,16,512.800,0.000
sc2.0,20,20,bond50gold50,14.000,8M,13,86,10,0,1983;1986;1987;1988;1989;1990;2000;2001;2004;2005,10,302.200,0.000
sc2.0,20,20,bond50gold50,14.000,ALL,13,25,2,0,1987;1988,2,3414.600,0.000
sc2.0,20,20,bond50sofr50,6.000,3M,14,304,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,6.000,4M,14,301,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,6.000,5M,14,298,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,6.000,6M,14,291,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,6.000,8M,14,278,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,389.200,0.000
sc2.0,20,20,bond50sofr50,6.000,ALL,14,74,8,0,1977;1986;1988;1990;1999;2001;2002;2005,8,990.500,0.000
sc2.0,20,20,bond50sofr50,8.000,3M,14,302,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,8.000,4M,14,297,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,8.000,5M,14,293,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,8.000,6M,14,272,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,389.200,0.000
sc2.0,20,20,bond50sofr50,8.000,8M,14,246,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,291.100,0.000
sc2.0,20,20,bond50sofr50,8.000,ALL,14,50,6,0,1977;1986;1988;1990;1999;2005,6,1035.700,0.000
sc2.0,20,20,bond50sofr50,10.000,3M,14,300,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,10.000,4M,14,290,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
sc2.0,20,20,bond50sofr50,10.000,5M,14,280,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,389.200,0.000
sc2.0,20,20,bond50sofr50,10.000,6M,14,255,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,389.200,0.000
sc2.0,20,20,bond50sofr50,10.000,8M,13,200,22,0,1975;1976;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,22,67.100,0.000
sc2.0,20,20,bond50sofr50,10.000,ALL,11,31,4,0,1986;1988;1999;2005,4,1469.600,0.000
sc2.0,20,20,bond50sofr50,12.000,3M,14,287,26,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,26,487.300,0.000
