date,ret_sc20,nav_sc20,tpy_sc20,ret_N4,nav_N4,tpy_N4,ret_X4,nav_X4,tpy_X4
1988-08-18,0.0179071150,306.4107545605,35.2291000000,0.0171467278,283.9741471724,35.2291000000,0.0175022850,317.8200677083,35.2291000000
1988-08-19,0.0028333178,307.2789136061,35.2291000000,0.0037268086,285.0324644726,35.2291000000,0.0039273199,319.0682487794,35.2291000000
1988-08-22,-0.0733081611,284.7528615025,35.2291000000,-0.0692770515,265.2862557410,35.2291000000,-0.0707851081,296.4829683122,35.2291000000
1988-08-23,-0.0030590449,283.8817897140,35.2291000000,-0.0013736870,264.9218354713,35.2291000000,-0.0013567018,296.0807293264,35.2291000000
1988-08-24,0.0334666136,293.3823518828,35.2291000000,0.0306968435,273.0540996010,35.2291000000,0.0312950974,305.3466045831,35.2291000000
1988-08-25,-0.0300599707,284.5632869918,35.2291000000,-0.0263946453,265.8469334946,35.2291000000,-0.0266116480,297.2208282259,35.2291000000
1988-08-26,0.0045482158,285.8575422196,35.2291000000,0.0035786890,266.7983169822,35.2291000000,0.0034876925,298.2574430762,35.2291000000
1988-08-29,0.0262987563,293.3752400493,35.2291000000,0.0241170280,273.2326994591,35.2291000000,0.0243907572,305.5321679523,35.2291000000
1988-08-30,0.0011918857,293.7249098025,35.2291000000,-0.0011314349,272.9235544386,35.2291000000,-0.0015159991,305.0689814478,35.2291000000
1988-08-31,-0.0012134058,293.3685022944,35.2291000000,-0.0027151645,272.1825220887,35.2291000000,-0.0030273784,304.1454222068,35.2291000000
1988-09-01,-0.0499410672,278.7173661945,35.2291000000,-0.0443493498,260.1114042062,35.2291000000,-0.0450221598,290.4521384113,35.2291000000
1988-09-02,0.0559421826,294.3094239952,35.2291000000,0.0503580080,273.2100963725,35.2291000000,0.0505348905,305.1301054267,35.2291000000
1988-09-06,0.0090629485,296.9767351411,35.2291000000,0.0077184075,275.3188432280,35.2291000000,0.0077807674,307.5042518073,35.2291000000
1988-09-07,0.0083248311,299.4490163017,35.2291000000,0.0073222165,277.3347873951,35.2291000000,0.0073864345,309.7756118225,35.2291000000
1988-09-08,0.0226923190,306.2442089083,35.2291000000,0.0215018789,283.2980063971,35.2291000000,0.0220120474,316.5944072672,35.2291000000
1988-09-09,0.0276196466,314.7025657338,35.2291000000,0.0258066248,290.6089717416,35.2291000000,0.0261925587,324.8868248588,35.2291000000
1988-09-12,-0.0025546915,313.8985977769,35.2291000000,-0.0075983198,288.4008318401,35.2291000000,-0.0082797189,322.1968532829,35.2291000000
1988-09-13,0.0053963368,315.5925003228,35.2291000000,0.0062785337,290.2115661946,35.2291000000,0.0064763840,324.2835238294,35.2291000000
1988-09-14,0.0216115951,322.4129576489,35.2291000000,0.0204041728,296.1330931395,35.2291000000,0.0207259553,331.0046096407,35.2291000000
1988-09-15,-0.0196213089,316.0867934295,35.2291000000,-0.0182918193,290.7162801135,35.2291000000,-0.0185836472,324.8533367399,35.2291000000
1988-09-16,0.0175080632,321.6208609913,35.2291000000,0.0139677789,294.7769408422,35.2291000000,0.0139887202,329.3976191839,35.2291000000
1988-09-19,-0.0167101918,316.2465147246,35.2291000000,-0.0198712157,288.9193646671,35.2291000000,-0.0206708269,322.5886980255,35.2291000000
1988-09-20,0.0117009152,319.9468883814,35.2291000000,0.0115454128,292.2550579846,35.2291000000,0.0118302820,326.4050133003,35.2291000000
1988-09-21,0.0091497141,322.8743109240,35.2291000000,0.0035996959,293.3070873330,35.2291000000,0.0029585265,327.3706911930,35.2291000000
1988-09-22,-0.0037920035,321.6499704002,35.2291000000,-0.0046236619,291.9509345184,35.2291000000,-0.0047873866,325.8034411470,35.2291000000
1988-09-23,-0.0003154430,321.5485081641,35.2291000000,-0.0005016640,291.8044732376,35.2291000000,-0.0005480387,325.6248882403,35.2291000000
1988-09-26,-0.0480562148,306.0961039908,35.2291000000,-0.0502220255,277.1494615506,35.2291000000,-0.0518502497,308.7411564852,35.2291000000
1988-09-27,-0.0091867769,303.2840673695,35.2291000000,-0.0039704505,276.0490533335,35.2291000000,-0.0034505513,307.6758292952,35.2291000000
1988-09-28,0.0172740621,308.5230151838,35.2291000000,0.0163760500,280.5696464230,35.2291000000,0.0168456273,312.8588216414,35.2291000000
1988-09-29,0.0511177506,324.2940177142,35.2291000000,0.0477439484,293.9651491356,35.2291000000,0.0485705042,328.0545323465,35.2291000000
1988-09-30,0.0282151919,333.4440356421,35.2291000000,0.0245872418,301.1929413449,35.2291000000,0.0246276726,336.1337519544,35.2291000000
1988-10-03,-0.0597854531,313.5089328903,35.2291000000,-0.0565427665,284.1626591911,35.2291000000,-0.0578931325,316.6739161228,35.2291000000
1988-10-04,-0.0060921303,311.5989956218,35.2291000000,-0.0038658068,283.0641412423,35.2291000000,-0.0037094887,315.4992178045,35.2291000000
1988-10-05,0.0031386417,312.5769932262,35.2291000000,0.0028227793,283.8631688454,35.2291000000,0.0028850695,316.4094549785,35.2291000000
1988-10-06,0.0127857008,316.5735091335,35.2291000000,0.0148245619,288.0713159636,35.2291000000,0.0154567112,321.3001045437,35.2291000000
1988-10-07,0.0118438226,320.3229496255,35.2291000000,0.0111140648,291.2729592277,35.2291000000,0.0109337495,324.8131194003,35.2291000000
1988-10-10,-0.0030379067,319.3498383835,35.2291000000,-0.0018100281,290.7457469941,35.2291000000,-0.0017328457,324.2502683871,35.2291000000
1988-10-11,-0.0048591493,317.7980698532,35.2291000000,-0.0034826727,289.7331747110,35.2291000000,-0.0033068390,323.1780249642,35.2291000000
1988-10-12,-0.0438261302,303.8702102512,35.2291000000,-0.0420996844,277.5354995039,35.2291000000,-0.0429396759,309.3008653191,35.2291000000
1988-10-13,0.0135583118,307.9901773108,35.2291000000,0.0145499868,281.5736373637,35.2291000000,0.0150801451,313.9651672443,35.2291000000
1988-10-14,0.0139413081,312.2839632717,35.2291000000,0.0116728404,284.8604014885,35.2291000000,0.0116422864,317.6204396269,35.2291000000
1988-10-17,0.0078722852,314.7423516962,35.2291000000,0.0096040080,287.5962030646,35.2291000000,0.0100217880,320.8035643309,35.2291000000
1988-10-18,0.0192258595,320.7935439365,35.2291000000,0.0187129104,292.9779650577,35.2291000000,0.0191672542,326.9524878082,35.2291000000
1988-10-19,-0.0111626169,317.2126485066,35.2291000000,-0.0114081180,289.6356378746,35.2291000000,-0.0116771217,323.1346238122,35.2291000000
1988-10-20,0.0398248075,329.8455811833,35.2291000000,0.0369783678,300.3458910114,35.2291000000,0.0375723120,335.2755387084,35.2291000000
1988-10-21,-0.0033617251,328.7367310074,35.2291000000,-0.0034698078,299.3037485088,35.2291000000,-0.0034899189,334.1054542616,35.2291000000
1988-10-24,-0.0248141269,320.5794160342,35.2291000000,-0.0250869966,291.7951163778,35.2291000000,-0.0257607826,325.4986363017,35.2291000000
1988-10-25,-0.0166090215,315.2549056123,35.2291000000,-0.0152681465,287.3399457968,35.2291000000,-0.0155731551,320.4295955538,35.2291000000
1988-10-26,-0.0132434243,311.0798511467,35.2291000000,-0.0118474585,283.9356977100,35.2291000000,-0.0120717346,316.5614545134,35.2291000000
1988-10-27,-0.0466328717,296.5733043666,35.2291000000,-0.0436276873,271.5482398743,35.2291000000,-0.0447819883,302.3852031711,35.2291000000
1988-10-28,0.0112366885,299.9058062165,35.2291000000,0.0102694167,274.3368819021,35.2291000000,0.0103459117,305.5136537698,35.2291000000
1988-10-31,0.0037139699,301.0196473636,35.2291000000,0.0053675137,275.8093888835,35.2291000000,0.0055485224,307.2088031260,35.2291000000
1988-11-01,-0.0033967722,299.9971521918,35.2291000000,-0.0036544426,274.8014593147,35.2291000000,-0.0037490445,306.0570636419,35.2291000000
1988-11-02,-0.0062138095,298.1330270367,35.2291000000,-0.0048031261,273.4815532443,35.2291000000,-0.0046617636,304.6302979729,35.2291000000
1988-11-03,0.0172089466,303.2635823757,35.2291000000,0.0203942775,279.0590119354,35.2291000000,0.0212185290,311.0941047835,35.2291000000
1988-11-04,-0.0234648247,296.1475555682,35.2291000000,-0.0223930908,272.8100181300,35.2291000000,-0.0225460123,304.0801732824,35.2291000000
1988-11-07,-0.0537973418,280.2156043007,35.2291000000,-0.0484081509,259.6037896144,35.2291000000,-0.0490933406,289.1518617695,35.2291000000
1988-11-08,0.0253002611,287.3051322402,35.2291000000,0.0233645581,265.6693174449,35.2291000000,0.0238443823,296.0465093130,35.2291000000
1988-11-09,-0.0096315039,284.5379517502,35.2291000000,-0.0096500867,263.1055854930,35.2291000000,-0.0098438993,293.1322572984,35.2291000000
1988-11-10,0.0063209201,286.3364933996,35.2291000000,0.0068451212,264.9065751011,35.2291000000,0.0070451053,295.1974049185,35.2291000000
1988-11-11,-0.0236281097,279.5709033133,35.2291000000,-0.0225461711,258.9339461210,35.2291000000,-0.0230949949,288.3798223710,35.2291000000
1988-11-14,-0.0082187265,277.2731865228,35.2291000000,-0.0075396474,256.9816754651,35.2291000000,-0.0076425379,286.1758686632,35.2291000000
1988-11-15,0.0000120517,277.2765281387,35.2291000000,0.0008892917,257.2102071266,35.2291000000,0.0010058142,286.4637084103,35.2291000000
1988-11-16,-0.0257548235,270.1353200921,35.2291000000,-0.0233186515,251.2124119498,35.2291000000,-0.0235048987,279.7304079710,35.2291000000
1988-11-17,-0.0036814403,269.1408330414,35.2291000000,-0.0028588245,250.4942397548,35.2291000000,-0.0027575767,278.9590299166,35.2291000000
1988-11-18,-0.0016014288,268.7098231494,35.2291000000,-0.0031464870,249.7060628744,35.2291000000,-0.0034776705,277.9889023281,35.2291000000
1988-11-21,-0.0149876091,264.6825053628,35.2291000000,-0.0153173341,245.8812316922,35.2291000000,-0.0158413647,273.5851787569,35.2291000000
1988-11-22,0.0001273071,264.7162013326,35.2291000000,-0.0000538483,245.8679914081,35.2291000000,-0.0000615300,273.5683450732,35.2291000000
1988-11-23,0.0135258397,268.2967102327,35.2291000000,0.0132162448,249.1174429651,35.2291000000,0.0135332893,277.2706246174,35.2291000000
1988-11-25,-0.0065083851,266.5505319092,35.2291000000,-0.0035803580,248.2255133392,35.2291000000,-0.0031824952,276.3882121903,35.2291000000
1988-11-28,-0.0015331907,266.1418591114,35.2291000000,-0.0021688195,247.6871570057,35.2291000000,-0.0023917532,275.7271597917,35.2291000000
1988-11-29,0.0114712612,269.1948418903,35.2291000000,0.0107471015,250.3490760216,35.2291000000,0.0109187223,278.7377480783,35.2291000000
1988-11-30,0.0178834115,274.0089640306,35.2291000000,0.0157682484,254.2966424512,35.2291000000,0.0158264769,283.1491846065,35.2291000000
1988-12-01,0.0173040564,278.7504306089,35.2291000000,0.0174092760,258.7237628943,35.2291000000,0.0177956674,288.1880133296,35.2291000000
1988-12-02,-0.0096083233,276.0721063507,35.2291000000,-0.0084837437,256.5288168052,35.2291000000,-0.0082064302,285.8230185072,35.2291000000
1988-12-05,0.0158220575,280.4401350794,35.2291000000,0.0170570960,260.9044534490,35.2291000000,0.0175639604,290.8432026765,35.2291000000
1988-12-06,0.0136545955,284.2694316769,35.2291000000,0.0107511232,263.7094693777,35.2291000000,0.0102681574,293.8296264562,35.2291000000
1988-12-07,-0.0094942521,281.5705060192,35.2291000000,-0.0102600237,261.0038039747,35.2291000000,-0.0105824249,290.7201965135,35.2291000000
1988-12-08,-0.0111617510,278.4276861478,35.2291000000,-0.0113407640,258.0438214437,35.2291000000,-0.0117304394,287.3099208728,35.2291000000
1988-12-09,-0.0016420538,277.9704928956,35.2291000000,-0.0020456767,257.5159471986,35.2291000000,-0.0021623877,286.6886454374,35.2291000000
1988-12-12,-0.0081299479,275.7106072766,35.2291000000,-0.0082752746,255.3849320103,35.2291000000,-0.0086223875,284.2167048432,35.2291000000
1988-12-13,-0.0125384752,272.2536166757,35.2291000000,-0.0118414472,252.3608048161,35.2291000000,-0.0120166639,280.8013682143,35.2291000000
1988-12-14,-0.0061504594,270.5791318686,35.2291000000,-0.0054697284,250.9804597653,35.2291000000,-0.0053574111,279.2969998348,35.2291000000
1988-12-15,0.0017234257,271.0454549074,35.2291000000,0.0024287128,251.5900192306,35.2291000000,0.0025960506,280.0220689667,35.2291000000
1988-12-16,0.0161973279,275.4356670230,35.2291000000,0.0109106139,254.3350207992,35.2291000000,0.0105632676,282.9800170120,35.2291000000
1988-12-19,0.0046349634,276.7123012472,35.2291000000,0.0047385409,255.5401976886,35.2291000000,0.0048792348,284.3607429458,35.2291000000
1988-12-20,0.0001489838,276.7535269048,35.2291000000,-0.0006212804,255.3814355785,35.2291000000,-0.0009678146,284.0855344667,35.2291000000
1988-12-21,-0.0041270139,275.6113612593,35.2291000000,-0.0035602675,254.4722093608,35.2291000000,-0.0036101311,283.0599484304,35.2291000000
1988-12-22,0.0083741500,277.9193721503,35.2291000000,0.0084041067,256.6108209732,35.2291000000,0.0085927526,285.4922125332,35.2291000000
1988-12-23,0.0077447411,280.0717857295,35.2291000000,0.0079084538,258.6402157854,35.2291000000,0.0080978203,287.8040771564,35.2291000000
1988-12-27,-0.0078991232,277.8594641912,35.2291000000,-0.0071179277,256.7992334409,35.2291000000,-0.0071445222,285.7478545319,35.2291000000
1988-12-28,-0.0045290800,276.6010164405,35.2291000000,-0.0057025841,255.3348142054,35.2291000000,-0.0058865586,284.0657830549,35.2291000000
1988-12-29,0.0163002918,281.1096937115,35.2291000000,0.0148334407,259.1223080186,35.2291000000,0.0150904935,288.3524758959,35.2291000000
1988-12-30,0.0147825888,285.2652227107,35.2291000000,0.0122516470,262.2969830653,35.2291000000,0.0122852635,291.8949620434,35.2291000000
1989-01-03,-0.0317452051,276.2094197070,35.2291000000,-0.0273683017,255.1183600989,35.2291000000,-0.0274498735,283.8824822743,35.2291000000
1989-01-04,0.0416805182,287.7219714424,35.2291000000,0.0370294780,264.5652598076,35.2291000000,0.0375481238,294.5417368638,35.2291000000
1989-01-05,0.0067779842,289.6721464089,35.2291000000,0.0051125781,265.9178703529,35.2291000000,0.0051125133,296.0475854066,35.2291000000
1989-01-06,0.0100557837,292.5850268649,35.2291000000,0.0093197779,268.3961658371,35.2291000000,0.0093968606,298.8295032972,35.2291000000
1989-01-09,0.0024497274,293.3017804191,35.2291000000,0.0002706527,268.4688079821,35.2291000000,-0.0000070691,298.8273908355,35.2291000000
1989-01-10,-0.0077865457,291.0179727163,35.2291000000,-0.0067340610,266.6609226438,35.2291000000,-0.0068216295,296.7889010952,35.2291000000
1989-01-11,0.0083461982,293.4468664036,35.2291000000,0.0066099797,268.4235459307,35.2291000000,0.0065951679,298.7462737270,35.2291000000
1989-01-12,0.0285441972,301.8230716310,35.2291000000,0.0269831585,275.6664610164,35.2291000000,0.0274065156,306.9338681281,35.2291000000
1989-01-13,0.0015170606,302.2809555089,35.2291000000,0.0004527238,275.7912617948,35.2291000000,0.0001018257,306.9651218827,35.2291000000
1989-01-16,0.0019094916,302.8581584512,35.2291000000,0.0007779813,276.0058222468,35.2291000000,0.0006613369,307.1681292488,35.2291000000
1989-01-17,-0.0229163198,295.9177640332,35.2291000000,-0.0210819218,270.1870890967,35.2291000000,-0.0215010707,300.5636855971,35.2291000000
1989-01-18,0.0455152113,309.3865235931,35.2291000000,0.0424184697,281.6480119579,35.2291000000,0.0431689908,313.5387165692,35.2291000000
1989-01-19,0.0326962591,319.5023055201,35.2291000000,0.0299823998,290.0924952636,35.2291000000,0.0305941191,323.1311573913,35.2291000000
1989-01-20,0.0079950504,322.0567425626,35.2291000000,0.0086124451,292.5909009489,35.2291000000,0.0090037371,326.0405453868,35.2291000000
1989-01-23,-0.0269187652,313.3873727421,35.2291000000,-0.0232683918,285.7827812181,35.2291000000,-0.0235962236,318.3472197894,35.2291000000
1989-01-24,0.0329559578,323.7153537678,35.2291000000,0.0303249166,294.4491202168,35.2291000000,0.0306694182,328.1107438124,35.2291000000
1989-01-25,0.0272188305,332.5265071191,35.2291000000,0.0236170964,301.4031534837,35.2291000000,0.0239934581,335.9832551910,35.2291000000
1989-01-26,0.0484698538,348.6440182917,35.2291000000,0.0455020417,315.1176123290,35.2291000000,0.0464617204,351.5936152413,35.2291000000
1989-01-27,0.0115362559,352.6660649136,35.2291000000,0.0084175087,317.7701175702,35.2291000000,0.0081671339,354.4651273660,35.2291000000
1989-01-30,0.0105452004,356.3849992359,35.2291000000,0.0056633494,319.5697607864,35.2291000000,0.0054457832,356.3954676008,35.2291000000
1989-01-31,0.0310795308,367.4612777940,35.2291000000,0.0290654847,328.8582107826,35.2291000000,0.0297041766,366.9819015174,35.2291000000
1989-02-01,0.0190971282,374.4787329144,35.2291000000,0.0160491519,334.1361061516,35.2291000000,0.0161355452,372.9033545698,35.2291000000
1989-02-02,0.0221589673,382.7767949186,35.2291000000,0.0208474914,341.1020057548,35.2291000000,0.0212730585,380.8361494419,35.2291000000
1989-02-03,0.0105717134,386.8234015020,35.2291000000,0.0087592208,344.0897935324,35.2291000000,0.0088513527,384.2070645125,35.2291000000
1989-02-06,-0.0066311591,384.2583139901,35.2291000000,-0.0065033405,341.8520604443,35.2291000000,-0.0066635548,381.6468796748,35.2291000000
1989-02-07,0.0370852773,398.5086401234,35.2291000000,0.0348723051,353.7732297891,35.2291000000,0.0355020033,395.1961084709,35.2291000000
1989-02-08,-0.0161766975,392.0620864182,35.2291000000,-0.0155745002,348.2633885437,35.2291000000,-0.0159203198,388.9044600232,35.2291000000
1989-02-09,-0.0224444343,383.2624746849,35.2291000000,-0.0184251708,341.8465761184,35.2291000000,-0.0180719002,381.8762174452,35.2291000000
1989-02-10,-0.0487866487,364.5643829705,35.2291000000,-0.0452816669,326.3671933161,35.2291000000,-0.0460653581,364.2849527398,35.2291000000
1989-02-13,-0.0184026199,357.8554432059,35.2291000000,-0.0210022854,319.5127363813,35.2291000000,-0.0219002313,356.3070280305,35.2291000000
1989-02-14,0.0048255412,359.5822894028,35.2291000000,0.0039101426,320.7620767431,35.2291000000,0.0040124315,357.7366855874,35.2291000000
1989-02-15,0.0217999811,367.4211765043,35.2291000000,0.0178930948,326.5015029944,35.2291000000,0.0179357203,364.1529507099,35.2291000000
1989-02-16,0.0180507636,374.0534092996,35.2291000000,0.0180690866,332.4010869358,35.2291000000,0.0185141939,370.8949490324,35.2291000000
1989-02-17,0.0128132791,378.8462600325,35.2291000000,0.0087953055,335.3246560360,35.2291000000,0.0085582704,374.0691683039,35.2291000000
1989-02-21,-0.0082491463,375.7211018234,35.2291000000,-0.0055020177,333.4796938383,35.2291000000,-0.0053599550,372.0641744053,35.2291000000
1989-02-22,-0.0416711178,360.0643835168,35.2291000000,-0.0366549845,321.2560008211,35.2291000000,-0.0369881124,358.3022229096,35.2291000000
1989-02-23,0.0052506693,361.9549625232,35.2291000000,0.0066087400,323.3790982089,35.2291000000,0.0070748752,360.8371664384,35.2291000000
1989-02-24,-0.0337087974,349.7538960139,35.2291000000,-0.0311107850,313.3185205959,35.2291000000,-0.0317118608,349.3943484360,35.2291000000
