strat,runfrac,floor_real_M,top_wr,top_wr_late,g,labor_total,shortfall_years_total,worst_real_spend_M,median_total_real_M,median_terminal_nom_M,ruin,reserve_mix
sc2.6,0.6,5.5,0.16,0.24,0.03,9,206,0.0,136.3,3179.7,2,b60g40
sc2.6,0.6,5.5,0.16,0.28,0.03,9,201,0.0,136.3,3179.7,2,b60g40
sc2.6,0.6,5.5,0.18,,0.03,16,162,0.0,139.8,3134.1,3,b60g40
sc2.6,0.6,5.5,0.18,0.24,0.03,16,157,0.0,139.8,3134.1,3,b60g40
sc2.6,0.6,5.5,0.18,0.28,0.03,16,154,0.0,139.8,3134.1,3,b60g40
sc2.6,0.6,5.5,0.2,,0.03,15,115,0.0,140.6,3971.6,3,b60g40
sc2.6,0.6,5.5,0.2,0.24,0.03,15,114,0.0,140.6,3971.6,3,b60g40
sc2.6,0.6,5.5,0.2,0.28,0.03,15,113,0.0,140.6,3971.6,3,b60g40
sc2.6,0.6,6.0,0.16,,0.03,29,259,0.0,137.4,2244.5,6,b60g40
sc2.6,0.6,6.0,0.16,0.24,0.03,29,244,0.0,137.4,2244.5,6,b60g40
sc2.6,0.6,6.0,0.16,0.28,0.03,29,240,0.0,137.4,2244.5,6,b60g40
sc2.6,0.6,6.0,0.18,,0.03,37,172,0.0,141.0,2933.4,6,b60g40
sc2.6,0.6,6.0,0.18,0.24,0.03,37,167,0.0,141.6,2933.4,6,b60g40
sc2.6,0.6,6.0,0.18,0.28,0.03,37,165,0.0,141.6,2933.4,6,b60g40
sc2.6,0.6,6.0,0.2,,0.03,34,135,0.0,141.6,4013.1,5,b60g40
sc2.6,0.6,6.0,0.2,0.24,0.03,34,133,0.0,141.6,4013.1,5,b60g40
sc2.6,0.6,6.0,0.2,0.28,0.03,34,131,0.0,141.6,4013.1,5,b60g40
sc2.6,0.6,6.37,0.16,,0.03,48,255,0.0,139.0,1831.2,7,b60g40
sc2.6,0.6,6.37,0.16,0.24,0.03,48,251,0.0,139.0,1825.2,7,b60g40
sc2.6,0.6,6.37,0.16,0.28,0.03,48,249,0.0,139.0,1825.2,7,b60g40
sc2.6,0.6,6.37,0.18,,0.03,49,181,0.0,141.5,3971.6,7,b60g40
sc2.6,0.6,6.37,0.18,0.24,0.03,49,176,0.0,141.5,3971.6,7,b60g40
sc2.6,0.6,6.37,0.18,0.28,0.03,49,175,0.0,141.5,3971.6,7,b60g40
sc2.6,0.6,6.37,0.2,,0.03,42,146,0.0,142.3,3971.6,6,b60g40
sc2.6,0.6,6.37,0.2,0.24,0.03,42,144,0.0,142.3,3971.6,6,b60g40
sc2.6,0.6,6.37,0.2,0.28,0.03,42,141,0.0,142.3,3971.6,6,b60g40
sc2.6,0.6,6.6,0.16,,0.03,60,266,0.0,140.7,1627.0,8,b60g40
sc2.6,0.6,6.6,0.16,0.24,0.03,60,255,0.0,140.7,1604.0,8,b60g40
sc2.6,0.6,6.6,0.16,0.28,0.03,60,255,0.0,140.7,1604.0,8,b60g40
sc2.6,0.6,6.6,0.18,,0.03,46,187,0.0,141.9,3971.3,6,b60g40
sc2.6,0.6,6.6,0.18,0.24,0.03,46,177,0.0,141.9,3971.3,6,b60g40
sc2.6,0.6,6.6,0.18,0.28,0.03,46,171,0.0,141.9,3971.3,6,b60g40
sc2.6,0.6,6.6,0.2,,0.03,48,159,0.0,142.8,3710.8,7,b60g40
sc2.6,0.6,6.6,0.2,0.24,0.03,48,152,0.0,142.8,3710.8,7,b60g40
sc2.6,0.6,6.6,0.2,0.28,0.03,48,148,0.0,142.8,3624.1,7,b60g40
sc2.6,0.45,5.0,0.16,,0.03,6,179,0.0,137.4,3239.5,1,b50g50
sc2.6,0.45,5.0,0.16,0.24,0.03,6,173,0.0,137.4,3239.5,1,b50g50
sc2.6,0.45,5.0,0.16,0.28,0.03,6,171,0.0,137.4,3239.5,1,b50g50
sc2.6,0.45,5.0,0.18,,0.03,20,129,0.0,139.6,4630.6,4,b50g50
sc2.6,0.45,5.0,0.18,0.24,0.03,21,126,0.0,139.6,4630.6,4,b50g50
sc2.6,0.45,5.0,0.18,0.28,0.03,21,126,0.0,139.6,4630.6,4,b50g50
sc2.6,0.45,5.0,0.2,,0.03,20,114,0.0,139.6,3738.1,4,b50g50
sc2.6,0.45,5.0,0.2,0.24,0.03,21,111,0.0,139.6,3738.1,4,b50g50
sc2.6,0.45,5.0,0.2,0.28,0.03,21,111,0.0,139.6,3738.1,4,b50g50
sc2.6,0.45,5.5,0.16,,0.03,12,206,0.0,137.2,2405.7,2,b50g50
sc2.6,0.45,5.5,0.16,0.24,0.03,12,193,0.0,137.2,2405.7,2,b50g50
sc2.6,0.45,5.5,0.16,0.28,0.03,12,191,0.0,137.2,2405.7,2,b50g50
sc2.6,0.45,5.5,0.18,,0.03,27,142,0.0,140.6,3841.8,4,b50g50
sc2.6,0.45,5.5,0.18,0.24,0.03,27,137,0.0,140.6,3841.8,4,b50g50
sc2.6,0.45,5.5,0.18,0.28,0.03,27,136,0.0,140.6,3841.8,4,b50g50
sc2.6,0.45,5.5,0.2,,0.03,27,128,0.0,140.6,3663.7,4,b50g50
sc2.6,0.45,5.5,0.2,0.24,0.03,27,124,0.0,140.6,3663.7,4,b50g50
sc2.6,0.45,5.5,0.2,0.28,0.03,27,123,0.0,140.6,3663.7,4,b50g50
sc2.6,0.45,6.0,0.16,,0.03,15,209,0.0,139.2,3491.1,4,b50g50
sc2.6,0.45,6.0,0.16,0.24,0.03,15,201,0.0,139.2,3491.1,4,b50g50
sc2.6,0.45,6.0,0.16,0.28,0.03,15,198,0.0,139.2,3491.1,4,b50g50
sc2.6,0.45,6.0,0.18,,0.03,35,160,0.0,140.4,3162.7,6,b50g50
sc2.6,0.45,6.0,0.18,0.24,0.03,35,155,0.0,140.4,3162.7,6,b50g50
sc2.6,0.45,6.0,0.18,0.28,0.03,35,155,0.0,140.4,3162.7,6,b50g50
sc2.6,0.45,6.0,0.2,,0.03,37,139,0.0,141.6,3589.2,6,b50g50
sc2.6,0.45,6.0,0.2,0.24,0.03,37,136,0.0,141.6,3589.2,6,b50g50
sc2.6,0.45,6.0,0.2,0.28,0.03,37,135,0.0,141.6,3589.2,6,b50g50
sc2.6,0.45,6.37,0.16,,0.03,38,226,0.0,140.3,3293.5,6,b50g50
sc2.6,0.45,6.37,0.16,0.24,0.03,38,218,0.0,140.7,3293.5,6,b50g50
sc2.6,0.45,6.37,0.16,0.28,0.03,38,217,0.0,140.7,3293.5,6,b50g50
sc2.6,0.45,6.37,0.18,,0.03,55,172,0.0,141.9,3127.3,8,b50g50
sc2.6,0.45,6.37,0.18,0.24,0.03,55,170,0.0,141.9,3127.3,8,b50g50
sc2.6,0.45,6.37,0.18,0.28,0.03,55,170,0.0,141.9,3127.3,8,b50g50
sc2.6,0.45,6.37,0.2,,0.03,56,152,0.0,142.3,3534.1,8,b50g50
sc2.6,0.45,6.37,0.2,0.24,0.03,56,148,0.0,142.3,3534.1,8,b50g50
sc2.6,0.45,6.37,0.2,0.28,0.03,56,148,0.0,142.3,3534.1,8,b50g50
sc2.6,0.45,6.6,0.16,,0.03,46,254,0.0,141.0,2985.9,6,b50g50
sc2.6,0.45,6.6,0.16,0.24,0.03,46,237,0.0,141.0,2985.9,6,b50g50
sc2.6,0.45,6.6,0.16,0.28,0.03,46,234,0.0,141.3,2985.9,6,b50g50
sc2.6,0.45,6.6,0.18,,0.03,59,179,0.0,142.5,2919.0,8,b50g50
sc2.6,0.45,6.6,0.18,0.24,0.03,59,175,0.0,142.5,2919.0,8,b50g50
sc2.6,0.45,6.6,0.18,0.28,0.03,59,175,0.0,142.5,2919.0,8,b50g50
sc2.6,0.45,6.6,0.2,,0.03,59,160,0.0,142.8,3499.8,8,b50g50
sc2.6,0.45,6.6,0.2,0.24,0.03,59,157,0.0,142.8,3499.8,8,b50g50
sc2.6,0.45,6.6,0.2,0.28,0.03,59,156,0.0,142.8,3499.8,8,b50g50
sc2.6,0.5,5.0,0.16,,0.03,0,181,5.0,137.4,5609.5,0,b50g50
sc2.6,0.5,5.0,0.16,0.24,0.03,0,166,5.0,137.4,5609.5,0,b50g50
sc2.6,0.5,5.0,0.16,0.28,0.03,0,163,5.0,137.4,5609.5,0,b50g50
sc2.6,0.5,5.0,0.18,,0.03,18,138,0.0,139.6,2795.1,3,b50g50
sc2.6,0.5,5.0,0.18,0.24,0.03,18,136,0.0,139.6,2795.1,3,b50g50
sc2.6,0.5,5.0,0.18,0.28,0.03,18,134,0.0,139.6,2795.1,3,b50g50
sc2.6,0.5,5.0,0.2,,0.03,10,116,0.0,140.7,2865.6,2,b50g50
sc2.6,0.5,5.0,0.2,0.24,0.03,10,113,0.0,140.7,2865.6,2,b50g50
sc2.6,0.5,5.0,0.2,0.28,0.03,10,111,0.0,140.7,2865.6,2,b50g50
sc2.6,0.5,5.5,0.16,,0.03,14,202,0.0,137.2,4158.5,2,b50g50
sc2.6,0.5,5.5,0.16,0.24,0.03,14,194,0.0,137.2,4158.5,2,b50g50
sc2.6,0.5,5.5,0.16,0.28,0.03,14,193,0.0,137.2,4158.5,2,b50g50
sc2.6,0.5,5.5,0.18,,0.03,19,164,0.0,139.8,2489.5,3,b50g50
sc2.6,0.5,5.5,0.18,0.24,0.03,19,160,0.0,139.8,2489.5,3,b50g50
sc2.6,0.5,5.5,0.18,0.28,0.03,19,159,0.0,139.8,2489.5,3,b50g50
sc2.6,0.5,5.5,0.2,,0.03,20,136,0.0,140.6,2387.5,4,b50g50
sc2.6,0.5,5.5,0.2,0.24,0.03,20,135,0.0,140.6,2387.5,4,b50g50
sc2.6,0.5,5.5,0.2,0.28,0.03,20,135,0.0,140.6,2387.5,4,b50g50
sc2.6,0.5,6.0,0.16,,0.03,14,216,0.0,139.2,3131.6,3,b50g50
sc2.6,0.5,6.0,0.16,0.24,0.03,14,205,0.0,139.2,3131.6,3,b50g50
sc2.6,0.5,6.0,0.16,0.28,0.03,14,200,0.0,139.2,3131.6,3,b50g50
sc2.6,0.5,6.0,0.18,,0.03,43,182,0.0,141.0,2164.4,8,b50g50
sc2.6,0.5,6.0,0.18,0.24,0.03,44,181,0.0,141.0,2164.4,8,b50g50
sc2.6,0.5,6.0,0.18,0.28,0.03,44,180,0.0,141.0,2164.4,8,b50g50
sc2.6,0.5,6.0,0.2,,0.03,40,155,0.0,141.6,2187.4,8,b50g50
sc2.6,0.5,6.0,0.2,0.24,0.03,40,154,0.0,141.6,2187.4,8,b50g50
sc2.6,0.5,6.0,0.2,0.28,0.03,40,153,0.0,141.6,2187.4,8,b50g50
sc2.6,0.5,6.37,0.16,,0.03,44,244,0.0,140.3,2357.2,7,b50g50
sc2.6,0.5,6.37,0.16,0.24,0.03,44,238,0.0,140.3,2357.2,7,b50g50
sc2.6,0.5,6.37,0.16,0.28,0.03,44,237,0.0,140.7,2357.2,7,b50g50
sc2.6,0.5,6.37,0.18,,0.03,52,183,0.0,141.5,2401.9,7,b50g50
sc2.6,0.5,6.37,0.18,0.24,0.03,52,179,0.0,141.5,2401.9,7,b50g50
sc2.6,0.5,6.37,0.18,0.28,0.03,52,178,0.0,141.5,2401.9,7,b50g50
sc2.6,0.5,6.37,0.2,,0.03,58,161,0.0,142.3,1857.1,8,b50g50
sc2.6,0.5,6.37,0.2,0.24,0.03,58,161,0.0,142.3,1857.1,8,b50g50
sc2.6,0.5,6.37,0.2,0.28,0.03,58,159,0.0,142.3,1857.1,8,b50g50
sc2.6,0.5,6.6,0.16,,0.03,51,255,0.0,141.0,2479.3,7,b50g50
sc2.6,0.5,6.6,0.16,0.24,0.03,51,250,0.0,141.0,2479.3,7,b50g50
sc2.6,0.5,6.6,0.16,0.28,0.03,51,246,0.0,141.0,2479.3,7,b50g50
sc2.6,0.5,6.6,0.18,,0.03,60,185,0.0,142.5,2111.4,9,b50g50
sc2.6,0.5,6.6,0.18,0.24,0.03,60,184,0.0,142.5,2111.4,9,b50g50
sc2.6,0.5,6.6,0.18,0.28,0.03,60,184,0.0,142.5,2111.4,9,b50g50
sc2.6,0.5,6.6,0.2,,0.03,63,163,0.0,142.8,1622.8,9,b50g50
sc2.6,0.5,6.6,0.2,0.24,0.03,63,163,0.0,142.8,1622.8,9,b50g50
sc2.6,0.5,6.6,0.2,0.28,0.03,63,163,0.0,142.8,1622.8,9,b50g50
sc2.6,0.6,5.0,0.16,,0.03,0,185,5.0,135.2,3572.1,0,b50g50
sc2.6,0.6,5.0,0.16,0.24,0.03,0,167,5.0,135.2,3572.1,0,b50g50
sc2.6,0.6,5.0,0.16,0.28,0.03,0,164,5.0,135.2,3572.1,0,b50g50
sc2.6,0.6,5.0,0.18,,0.03,13,148,0.0,138.5,3890.8,3,b50g50
sc2.6,0.6,5.0,0.18,0.24,0.03,13,142,0.0,138.5,3864.3,3,b50g50
sc2.6,0.6,5.0,0.18,0.28,0.03,14,139,0.0,138.5,3864.3,3,b50g50
sc2.6,0.6,5.0,0.2,,0.03,9,106,0.0,139.6,3733.4,2,b50g50
sc2.6,0.6,5.0,0.2,0.24,0.03,9,104,0.0,139.6,3683.4,2,b50g50
sc2.6,0.6,5.0,0.2,0.28,0.03,9,101,0.0,139.6,3683.4,2,b50g50
sc2.6,0.6,5.5,0.16,,0.03,14,216,0.0,135.5,2938.0,3,b50g50
sc2.6,0.6,5.5,0.16,0.24,0.03,14,206,0.0,136.3,2938.0,3,b50g50
sc2.6,0.6,5.5,0.16,0.28,0.03,14,201,0.0,136.3,2938.0,3,b50g50
sc2.6,0.6,5.5,0.18,,0.03,22,159,0.0,139.8,3296.0,4,b50g50
sc2.6,0.6,5.5,0.18,0.24,0.03,22,153,0.0,139.8,3296.0,4,b50g50
sc2.6,0.6,5.5,0.18,0.28,0.03,22,152,0.0,139.8,3296.0,4,b50g50
sc2.6,0.6,5.5,0.2,,0.03,17,117,0.0,140.6,3973.7,3,b50g50
sc2.6,0.6,5.5,0.2,0.24,0.03,17,116,0.0,140.6,3973.7,3,b50g50
sc2.6,0.6,5.5,0.2,0.28,0.03,17,116,0.0,140.6,3973.7,3,b50g50
sc2.6,0.6,6.0,0.16,,0.03,33,258,0.0,137.4,2204.3,7,b50g50
sc2.6,0.6,6.0,0.16,0.24,0.03,33,249,0.0,137.4,2204.3,7,b50g50
sc2.6,0.6,6.0,0.16,0.28,0.03,33,246,0.0,137.4,2204.3,7,b50g50
sc2.6,0.6,6.0,0.18,,0.03,39,178,0.0,140.4,2981.1,6,b50g50
sc2.6,0.6,6.0,0.18,0.24,0.03,39,173,0.0,140.4,2981.1,6,b50g50
sc2.6,0.6,6.0,0.18,0.28,0.03,39,170,0.0,140.4,2981.1,6,b50g50
sc2.6,0.6,6.0,0.2,,0.03,37,136,0.0,141.6,3973.7,5,b50g50
sc2.6,0.6,6.0,0.2,0.24,0.03,37,133,0.0,141.6,3973.7,5,b50g50
sc2.6,0.6,6.0,0.2,0.28,0.03,37,132,0.0,141.6,3973.7,5,b50g50
sc2.6,0.6,6.37,0.16,,0.03,55,268,0.0,139.0,1879.5,8,b50g50
sc2.6,0.6,6.37,0.16,0.24,0.03,55,264,0.0,139.0,1879.5,8,b50g50
sc2.6,0.6,6.37,0.16,0.28,0.03,55,261,0.0,139.0,1852.7,8,b50g50
sc2.6,0.6,6.37,0.18,,0.03,50,180,0.0,141.5,3973.7,7,b50g50
sc2.6,0.6,6.37,0.18,0.24,0.03,50,174,0.0,141.5,3973.7,7,b50g50
sc2.6,0.6,6.37,0.18,0.28,0.03,50,173,0.0,141.5,3973.7,7,b50g50
sc2.6,0.6,6.37,0.2,,0.03,43,149,0.0,142.3,3973.7,6,b50g50
sc2.6,0.6,6.37,0.2,0.24,0.03,43,145,0.0,142.3,3973.7,6,b50g50
sc2.6,0.6,6.37,0.2,0.28,0.03,43,144,0.0,142.3,3879.6,6,b50g50
sc2.6,0.6,6.6,0.16,,0.03,59,277,0.0,141.0,1583.4,8,b50g50
sc2.6,0.6,6.6,0.16,0.24,0.03,59,261,0.0,141.0,1583.4,8,b50g50
sc2.6,0.6,6.6,0.16,0.28,0.03,59,260,0.0,141.0,1583.4,8,b50g50
sc2.6,0.6,6.6,0.18,,0.03,47,188,0.0,141.9,3859.2,7,b50g50
sc2.6,0.6,6.6,0.18,0.24,0.03,47,180,0.0,141.9,3859.2,7,b50g50
sc2.6,0.6,6.6,0.18,0.28,0.03,47,172,0.0,141.9,3859.2,7,b50g50
sc2.6,0.6,6.6,0.2,,0.03,49,163,0.0,142.8,3696.9,8,b50g50
sc2.6,0.6,6.6,0.2,0.24,0.03,49,159,0.0,142.8,3696.9,8,b50g50
sc2.6,0.6,6.6,0.2,0.28,0.03,49,156,0.0,142.8,3696.9,8,b50g50
sc2.6,0.45,5.0,0.16,,0.035,0,184,5.0,135.2,3465.7,0,bond100
sc2.6,0.45,5.0,0.16,0.24,0.035,4,177,0.0,135.2,3465.7,1,bond100
sc2.6,0.45,5.0,0.16,0.28,0.035,5,173,0.0,135.2,3465.7,1,bond100
sc2.6,0.45,5.0,0.18,,0.035,20,131,0.0,139.6,3896.1,3,bond100
sc2.6,0.45,5.0,0.18,0.24,0.035,21,127,0.0,139.6,3896.1,3,bond100
sc2.6,0.45,5.0,0.18,0.28,0.035,21,125,0.0,139.6,3896.1,3,bond100
sc2.6,0.45,5.0,0.2,,0.035,15,116,0.0,140.7,4280.6,2,bond100
sc2.6,0.45,5.0,0.2,0.24,0.035,15,113,0.0,140.7,4280.6,2,bond100
sc2.6,0.45,5.0,0.2,0.28,0.035,15,111,0.0,140.7,4280.6,2,bond100
sc2.6,0.45,5.5,0.16,,0.035,0,211,5.5,137.2,2137.9,0,bond100
sc2.6,0.45,5.5,0.16,0.24,0.035,0,195,5.5,137.2,2137.9,0,bond100
sc2.6,0.45,5.5,0.16,0.28,0.035,0,194,5.5,137.2,2137.9,0,bond100
sc2.6,0.45,5.5,0.18,,0.035,21,151,0.0,140.6,3256.6,3,bond100
sc2.6,0.45,5.5,0.18,0.24,0.035,22,144,0.0,140.6,3256.6,3,bond100
sc2.6,0.45,5.5,0.18,0.28,0.035,22,139,0.0,140.6,3256.6,3,bond100
sc2.6,0.45,5.5,0.2,,0.035,27,125,0.0,140.6,3778.3,5,bond100
sc2.6,0.45,5.5,0.2,0.24,0.035,27,125,0.0,140.6,3778.3,5,bond100
sc2.6,0.45,5.5,0.2,0.28,0.035,27,124,0.0,140.6,3778.3,5,bond100
sc2.6,0.45,6.0,0.16,,0.035,12,230,0.0,139.2,3347.8,4,bond100
sc2.6,0.45,6.0,0.16,0.24,0.035,12,224,0.0,139.2,3347.8,4,bond100
sc2.6,0.45,6.0,0.16,0.28,0.035,12,224,0.0,139.2,3347.8,4,bond100
sc2.6,0.45,6.0,0.18,,0.035,35,161,0.0,141.6,2644.3,6,bond100
sc2.6,0.45,6.0,0.18,0.24,0.035,35,158,0.0,141.6,2644.3,6,bond100
sc2.6,0.45,6.0,0.18,0.28,0.035,36,157,0.0,141.6,2644.3,6,bond100
sc2.6,0.45,6.0,0.2,,0.035,38,133,0.0,141.6,3778.3,6,bond100
sc2.6,0.45,6.0,0.2,0.24,0.035,38,131,0.0,141.6,3778.3,6,bond100
sc2.6,0.45,6.0,0.2,0.28,0.035,38,131,0.0,141.6,3778.3,6,bond100
sc2.6,0.45,6.37,0.16,,0.035,27,239,0.0,140.7,2715.0,5,bond100
sc2.6,0.45,6.37,0.16,0.24,0.035,27,235,0.0,140.7,2715.0,5,bond100
sc2.6,0.45,6.37,0.16,0.28,0.035,27,231,0.0,140.7,2715.0,5,bond100
sc2.6,0.45,6.37,0.18,,0.035,42,173,0.0,142.3,3427.4,6,bond100
sc2.6,0.45,6.37,0.18,0.24,0.035,42,168,0.0,142.3,3427.4,6,bond100
sc2.6,0.45,6.37,0.18,0.28,0.035,42,167,0.0,142.3,3427.4,6,bond100
sc2.6,0.45,6.37,0.2,,0.035,46,153,0.0,142.3,3778.3,7,bond100
sc2.6,0.45,6.37,0.2,0.24,0.035,46,153,0.0,142.3,3778.3,7,bond100
sc2.6,0.45,6.37,0.2,0.28,0.035,46,153,0.0,142.3,3778.3,7,bond100
sc2.6,0.45,6.6,0.16,,0.035,50,263,0.0,140.7,2342.4,8,bond100
sc2.6,0.45,6.6,0.16,0.24,0.035,50,256,0.0,141.0,2342.4,8,bond100
sc2.6,0.45,6.6,0.16,0.28,0.035,50,255,0.0,141.3,2342.4,8,bond100
sc2.6,0.45,6.6,0.18,,0.035,56,182,0.0,142.8,3238.1,8,bond100
sc2.6,0.45,6.6,0.18,0.24,0.035,56,180,0.0,142.8,3238.1,8,bond100
sc2.6,0.45,6.6,0.18,0.28,0.035,56,179,0.0,142.8,3238.1,8,bond100
sc2.6,0.45,6.6,0.2,,0.035,59,162,0.0,142.8,3778.3,9,bond100
sc2.6,0.45,6.6,0.2,0.24,0.035,59,162,0.0,142.8,3778.3,9,bond100
sc2.6,0.45,6.6,0.2,0.28,0.035,59,162,0.0,142.8,3778.3,9,bond100
sc2.6,0.5,5.0,0.16,,0.035,0,171,5.0,136.3,4941.8,0,bond100
sc2.6,0.5,5.0,0.16,0.24,0.035,0,161,5.0,136.3,4941.8,0,bond100
sc2.6,0.5,5.0,0.16,0.28,0.035,0,160,5.0,137.4,4941.8,0,bond100
sc2.6,0.5,5.0,0.18,,0.035,3,142,0.0,138.5,2002.3,1,bond100
sc2.6,0.5,5.0,0.18,0.24,0.035,4,134,0.0,138.5,2002.3,1,bond100
sc2.6,0.5,5.0,0.18,0.28,0.035,5,132,0.0,138.5,2002.3,1,bond100
sc2.6,0.5,5.0,0.2,,0.035,0,123,5.0,138.5,1821.8,0,bond100
sc2.6,0.5,5.0,0.2,0.24,0.035,0,118,5.0,138.5,1821.8,0,bond100
sc2.6,0.5,5.0,0.2,0.28,0.035,0,115,5.0,138.5,1821.8,0,bond100
sc2.6,0.5,5.5,0.16,,0.035,8,198,0.0,137.2,4036.3,1,bond100
sc2.6,0.5,5.5,0.16,0.24,0.035,8,191,0.0,137.2,4036.3,1,bond100
sc2.6,0.5,5.5,0.16,0.28,0.035,8,186,0.0,137.2,4036.3,1,bond100
sc2.6,0.5,5.5,0.18,,0.035,2,168,0.0,138.9,1831.8,1,bond100
sc2.6,0.5,5.5,0.18,0.24,0.035,3,163,0.0,138.9,1831.8,2,bond100
sc2.6,0.5,5.5,0.18,0.28,0.035,3,161,0.0,138.9,1831.8,2,bond100
sc2.6,0.5,5.5,0.2,,0.035,17,145,0.0,139.8,2129.2,3,bond100
sc2.6,0.5,5.5,0.2,0.24,0.035,17,143,0.0,139.8,2129.2,3,bond100
sc2.6,0.5,5.5,0.2,0.28,0.035,17,142,0.0,139.8,2129.2,3,bond100
sc2.6,0.5,6.0,0.16,,0.035,12,229,0.0,139.2,3347.5,4,bond100
sc2.6,0.5,6.0,0.16,0.24,0.035,13,219,0.0,139.2,3347.5,4,bond100
sc2.6,0.5,6.0,0.16,0.28,0.035,13,215,0.0,139.2,3347.5,4,bond100
sc2.6,0.5,6.0,0.18,,0.035,34,179,0.0,140.4,1795.6,6,bond100
sc2.6,0.5,6.0,0.18,0.24,0.035,34,175,0.0,140.4,1779.3,6,bond100
sc2.6,0.5,6.0,0.18,0.28,0.035,34,175,0.0,140.4,1779.3,6,bond100
sc2.6,0.5,6.0,0.2,,0.035,35,163,0.0,141.0,1869.5,6,bond100
sc2.6,0.5,6.0,0.2,0.24,0.035,35,159,0.0,141.0,1869.5,6,bond100
sc2.6,0.5,6.0,0.2,0.28,0.035,35,157,0.0,141.0,1869.5,6,bond100
sc2.6,0.5,6.37,0.16,,0.035,25,247,0.0,139.8,2560.5,4,bond100
sc2.6,0.5,6.37,0.16,0.24,0.035,25,238,0.0,139.8,2560.5,4,bond100
sc2.6,0.5,6.37,0.16,0.28,0.035,25,235,0.0,139.8,2560.5,4,bond100
sc2.6,0.5,6.37,0.18,,0.035,52,200,0.0,141.1,1350.4,8,bond100
sc2.6,0.5,6.37,0.18,0.24,0.035,52,194,0.0,141.5,1317.2,8,bond100
sc2.6,0.5,6.37,0.18,0.28,0.035,52,192,0.0,141.5,1278.1,8,bond100
sc2.6,0.5,6.37,0.2,,0.035,51,174,0.0,142.3,1464.9,8,bond100
sc2.6,0.5,6.37,0.2,0.24,0.035,51,173,0.0,142.3,1464.9,8,bond100
sc2.6,0.5,6.37,0.2,0.28,0.035,51,173,0.0,142.3,1464.9,8,bond100
sc2.6,0.5,6.6,0.16,,0.035,46,266,0.0,140.7,2310.4,7,bond100
sc2.6,0.5,6.6,0.16,0.24,0.035,46,257,0.0,140.7,2310.4,7,bond100
sc2.6,0.5,6.6,0.16,0.28,0.035,46,257,0.0,140.7,2310.4,7,bond100
sc2.6,0.5,6.6,0.18,,0.035,59,201,0.0,142.2,1392.6,9,bond100
sc2.6,0.5,6.6,0.18,0.24,0.035,59,197,0.0,142.2,1392.6,9,bond100
sc2.6,0.5,6.6,0.18,0.28,0.035,59,195,0.0,142.2,1392.6,9,bond100
sc2.6,0.5,6.6,0.2,,0.035,63,177,0.0,142.8,1332.1,10,bond100
sc2.6,0.5,6.6,0.2,0.24,0.035,63,175,0.0,142.8,1332.1,10,bond100
sc2.6,0.5,6.6,0.2,0.28,0.035,63,175,0.0,142.8,1332.1,10,bond100
sc2.6,0.6,5.0,0.16,,0.035,0,186,5.0,134.1,2904.0,0,bond100
sc2.6,0.6,5.0,0.16,0.24,0.035,0,168,5.0,134.1,2904.0,0,bond100
sc2.6,0.6,5.0,0.16,0.28,0.035,0,166,5.0,134.1,2904.0,0,bond100
sc2.6,0.6,5.0,0.18,,0.035,0,153,5.0,137.4,3712.4,0,bond100
sc2.6,0.6,5.0,0.18,0.24,0.035,0,148,5.0,137.4,3427.3,0,bond100
sc2.6,0.6,5.0,0.18,0.28,0.035,0,144,5.0,137.4,3427.3,0,bond100
sc2.6,0.6,5.0,0.2,,0.035,3,118,0.0,139.6,3814.8,1,bond100
sc2.6,0.6,5.0,0.2,0.24,0.035,3,113,0.0,139.6,3814.8,1,bond100
sc2.6,0.6,5.0,0.2,0.28,0.035,3,114,0.0,139.6,3814.8,1,bond100
sc2.6,0.6,5.5,0.16,,0.035,8,226,0.0,136.3,4061.0,3,bond100
sc2.6,0.6,5.5,0.16,0.24,0.035,6,214,0.0,136.3,4061.0,3,bond100
sc2.6,0.6,5.5,0.16,0.28,0.035,7,212,0.0,136.3,4061.0,3,bond100
sc2.6,0.6,5.5,0.18,,0.035,13,152,0.0,139.8,3164.4,3,bond100
sc2.6,0.6,5.5,0.18,0.24,0.035,13,146,0.0,139.8,3164.4,3,bond100
sc2.6,0.6,5.5,0.18,0.28,0.035,13,144,0.0,139.8,3164.4,3,bond100
sc2.6,0.6,5.5,0.2,,0.035,16,134,0.0,140.6,3814.8,3,bond100
sc2.6,0.6,5.5,0.2,0.24,0.035,16,131,0.0,140.6,3814.8,3,bond100
sc2.6,0.6,5.5,0.2,0.28,0.035,16,131,0.0,140.6,3814.8,3,bond100
sc2.6,0.6,6.0,0.16,,0.035,22,249,0.0,136.8,2254.0,5,bond100
sc2.6,0.6,6.0,0.16,0.24,0.035,22,244,0.0,136.8,2254.0,5,bond100
sc2.6,0.6,6.0,0.16,0.28,0.035,22,240,0.0,137.4,2254.0,5,bond100
sc2.6,0.6,6.0,0.18,,0.035,29,175,0.0,141.0,3814.8,5,bond100
sc2.6,0.6,6.0,0.18,0.24,0.035,29,172,0.0,141.0,3814.8,5,bond100
sc2.6,0.6,6.0,0.18,0.28,0.035,29,172,0.0,141.0,3814.8,5,bond100
sc2.6,0.6,6.0,0.2,,0.035,33,159,0.0,141.6,4014.9,6,bond100
sc2.6,0.6,6.0,0.2,0.24,0.035,33,158,0.0,141.6,4014.9,6,bond100
