glide,single,reserve_mode,run_M,res_M,bucket_y,draw,thr_M,labor,starts,saved88,ruin,termMed,floor
g2_14_22,none,sofr,20,5.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,20,5.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,20,5.600,2,reserve_first_on_down,20.000,16,2,0,2,5592.166,0.000
g2_14_22,none,sofr,20,5.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,20,5.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,22.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,22.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,22.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,22.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,22.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,22.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,14.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,18,7.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,7.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,7.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,7.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,7.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,18,7.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,24.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,24.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,24.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,24.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,24.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,24.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,16.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,16,9.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,9.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,9.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,9.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,9.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,16,9.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,22,18.000,0,run_first,20.000,13,1,0,1,5062.037,0.000
g2_14_22,none,sofr,22,18.000,0,run_first,22.000,13,1,0,1,4129.482,0.000
g2_14_22,none,sofr,22,18.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,22,18.000,0,reserve_first_on_down,20.000,22,2,0,2,4025.233,0.000
g2_14_22,none,sofr,22,18.000,0,reserve_first_on_down,22.000,13,1,0,1,4265.993,0.000
g2_14_22,none,sofr,22,18.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,22,10.800,1,run_first,20.000,13,1,0,1,3773.235,0.000
g2_14_22,none,sofr,22,10.800,1,run_first,22.000,13,1,0,1,4719.209,0.000
g2_14_22,none,sofr,22,10.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,22,10.800,1,reserve_first_on_down,20.000,23,2,0,2,4506.753,0.000
g2_14_22,none,sofr,22,10.800,1,reserve_first_on_down,22.000,23,2,0,2,5893.353,0.000
g2_14_22,none,sofr,22,10.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,22,3.600,2,run_first,20.000,17,2,0,2,5638.757,0.000
g2_14_22,none,sofr,22,3.600,2,run_first,22.000,13,1,0,1,5347.155,0.000
g2_14_22,none,sofr,22,3.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,22,3.600,2,reserve_first_on_down,20.000,18,2,0,2,5638.757,0.000
g2_14_22,none,sofr,22,3.600,2,reserve_first_on_down,22.000,13,1,0,1,5430.647,0.000
g2_14_22,none,sofr,22,3.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,21.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,21.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,21.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,21.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,21.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,21.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,13.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,19,6.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,6.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,6.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,6.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,6.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,19,6.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,20,20.000,0,run_first,20.000,16,2,0,2,4658.271,0.000
g2_14_22,none,cash,20,20.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,20.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,20.000,0,reserve_first_on_down,20.000,26,3,0,3,3952.352,0.000
g2_14_22,none,cash,20,20.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,20.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,12.800,1,run_first,20.000,22,2,0,2,3208.792,0.000
g2_14_22,none,cash,20,12.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,12.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,12.800,1,reserve_first_on_down,20.000,28,3,0,3,5406.019,0.000
g2_14_22,none,cash,20,12.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,12.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,20,5.600,2,run_first,20.000,13,1,0,1,4620.595,0.000
g2_14_22,none,cash,20,5.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,20,5.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,20,5.600,2,reserve_first_on_down,20.000,24,3,0,3,5613.415,0.000
g2_14_22,none,cash,20,5.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,20,5.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,22.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,22.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,22.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,22.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,22.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,22.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,14.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,18,7.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,7.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,7.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,7.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,7.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,18,7.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,24.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,24.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,24.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,24.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,24.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,24.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,16.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,16,9.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,9.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,9.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,9.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,9.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,16,9.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,22,18.000,0,run_first,20.000,13,1,0,1,4335.292,0.000
g2_14_22,none,cash,22,18.000,0,run_first,22.000,13,1,0,1,4039.423,0.000
g2_14_22,none,cash,22,18.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,22,18.000,0,reserve_first_on_down,20.000,34,3,0,3,3600.503,0.000
g2_14_22,none,cash,22,18.000,0,reserve_first_on_down,22.000,20,2,0,2,3854.894,0.000
g2_14_22,none,cash,22,18.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,22,10.800,1,run_first,20.000,23,3,0,3,4028.778,0.000
g2_14_22,none,cash,22,10.800,1,run_first,22.000,14,1,0,1,4341.953,0.000
g2_14_22,none,cash,22,10.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,22,10.800,1,reserve_first_on_down,20.000,33,3,0,3,4266.803,0.000
g2_14_22,none,cash,22,10.800,1,reserve_first_on_down,22.000,25,2,0,2,5511.459,0.000
g2_14_22,none,cash,22,10.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,22,3.600,2,run_first,20.000,24,3,0,3,5726.127,0.000
g2_14_22,none,cash,22,3.600,2,run_first,22.000,14,1,0,1,5282.650,0.000
g2_14_22,none,cash,22,3.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,22,3.600,2,reserve_first_on_down,20.000,19,2,0,2,5511.459,0.000
g2_14_22,none,cash,22,3.600,2,reserve_first_on_down,22.000,14,1,0,1,5354.091,0.000
g2_14_22,none,cash,22,3.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,21.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,21.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,21.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,21.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,21.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,21.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,13.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,cash,19,6.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,6.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,6.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,6.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,6.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,cash,19,6.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g3_16_24,none,bond,20,20.000,0,run_first,20.000,9,1,1,1,6166.048,0.000
g3_16_24,none,bond,20,20.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,20.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,20.000,0,reserve_first_on_down,20.000,24,2,0,2,5783.278,0.000
g3_16_24,none,bond,20,20.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,20.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,12.800,1,run_first,20.000,12,1,0,1,4252.086,0.000
g3_16_24,none,bond,20,12.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,12.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,12.800,1,reserve_first_on_down,20.000,20,2,0,2,6564.049,0.000
g3_16_24,none,bond,20,12.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,12.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,20,5.600,2,run_first,20.000,12,1,0,1,5259.251,0.000
g3_16_24,none,bond,20,5.600,2,run_first,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,20,5.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,20,5.600,2,reserve_first_on_down,20.000,15,2,0,2,6534.250,0.000
g3_16_24,none,bond,20,5.600,2,reserve_first_on_down,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,20,5.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,22.000,0,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,22.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,22.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,22.000,0,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,22.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,22.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,14.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,18,7.600,2,run_first,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,7.600,2,run_first,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,7.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,7.600,2,reserve_first_on_down,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,7.600,2,reserve_first_on_down,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,18,7.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,24.000,0,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,24.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,24.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,24.000,0,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,24.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,24.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,16.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,16,9.600,2,run_first,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,9.600,2,run_first,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,9.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,9.600,2,reserve_first_on_down,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,9.600,2,reserve_first_on_down,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,16,9.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,22,18.000,0,run_first,20.000,8,2,0,2,7593.242,0.000
g3_16_24,none,bond,22,18.000,0,run_first,22.000,8,2,0,2,6648.215,0.000
g3_16_24,none,bond,22,18.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,22,18.000,0,reserve_first_on_down,20.000,23,2,0,2,6020.518,0.000
g3_16_24,none,bond,22,18.000,0,reserve_first_on_down,22.000,24,2,0,2,6020.518,0.000
g3_16_24,none,bond,22,18.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,22,10.800,1,run_first,20.000,12,1,0,1,4820.035,0.000
g3_16_24,none,bond,22,10.800,1,run_first,22.000,12,1,0,1,4820.035,0.000
g3_16_24,none,bond,22,10.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,22,10.800,1,reserve_first_on_down,20.000,12,1,0,1,4561.537,0.000
g3_16_24,none,bond,22,10.800,1,reserve_first_on_down,22.000,12,1,0,1,6667.234,0.000
g3_16_24,none,bond,22,10.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,22,3.600,2,run_first,20.000,20,2,0,2,7628.807,0.000
g3_16_24,none,bond,22,3.600,2,run_first,22.000,13,1,0,1,6618.284,0.000
g3_16_24,none,bond,22,3.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,22,3.600,2,reserve_first_on_down,20.000,20,2,0,2,8136.545,0.000
g3_16_24,none,bond,22,3.600,2,reserve_first_on_down,22.000,13,1,0,1,6961.419,0.000
g3_16_24,none,bond,22,3.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,21.000,0,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,21.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,21.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,21.000,0,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,21.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,21.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,13.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,bond,19,6.600,2,run_first,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,6.600,2,run_first,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,6.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,6.600,2,reserve_first_on_down,20.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,6.600,2,reserve_first_on_down,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,bond,19,6.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,sofr,20,20.000,0,run_first,20.000,0,0,1,0,5866.628,14.584
g3_16_24,none,sofr,20,20.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,20.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,20.000,0,reserve_first_on_down,20.000,21,2,0,2,5866.628,0.000
g3_16_24,none,sofr,20,20.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,20.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,12.800,1,run_first,20.000,12,1,0,1,4349.036,0.000
g3_16_24,none,sofr,20,12.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,12.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,12.800,1,reserve_first_on_down,20.000,12,1,0,1,5623.419,0.000
g3_16_24,none,sofr,20,12.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,12.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,20,5.600,2,run_first,20.000,12,1,0,1,5249.030,0.000
g3_16_24,none,sofr,20,5.600,2,run_first,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,sofr,20,5.600,2,run_first,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,sofr,20,5.600,2,reserve_first_on_down,20.000,12,1,0,1,5719.524,0.000
g3_16_24,none,sofr,20,5.600,2,reserve_first_on_down,22.000,13,1,0,1,8558.829,0.000
g3_16_24,none,sofr,20,5.600,2,reserve_first_on_down,25.000,13,1,0,1,8558.829,0.000
g3_16_24,none,sofr,18,22.000,0,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,22.000,0,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,22.000,0,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,22.000,0,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,22.000,0,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,22.000,0,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,run_first,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,run_first,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,run_first,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,reserve_first_on_down,20.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,reserve_first_on_down,22.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,14.800,1,reserve_first_on_down,25.000,30,4,0,4,13431.527,0.000
g3_16_24,none,sofr,18,7.600,2,run_first,20.000,13,1,0,1,8558.829,0.000
