date,DH-REF (現行),DH-Z1 (DH base + binary vz),DH-Z2 (F10 e tilt + binary vz),DH-Z3 (DH base + composite),DH-Z4 (Fixed bull 80/10/10 + binary vz),"DH-Z5 (Regime preset switch, always IN)"
7815,1158.693036,186.515335,182.663404,6.887976,237.973256,1351.237896
7816,1164.484961,187.447664,183.576479,6.887976,239.140600,1357.866201
7817,1140.433043,183.576016,179.784788,6.887976,234.182814,1329.715359
7818,1125.373875,181.151935,177.410770,6.887976,231.068332,1312.030993
7819,1118.123373,179.984818,176.267756,6.887976,229.533535,1303.316248
7820,1147.522609,184.717226,180.902430,6.887976,235.621566,1337.884750
7821,1153.664660,185.705915,181.870701,6.887976,236.912607,1345.215417
7822,1155.664147,186.027773,182.185912,6.887976,237.356151,1347.733911
7823,1144.346987,184.206045,180.401806,6.887976,235.043078,1334.600029
7824,1172.539565,188.744217,184.846255,6.887976,240.901958,1367.867387
7825,1171.658635,188.602413,184.707380,6.887976,240.722437,1366.848043
7826,1169.705983,188.288094,184.399552,6.887976,240.359634,1364.788008
7827,1171.207661,188.529820,184.636286,6.887976,240.599242,1366.148533
7828,1142.972887,183.984856,180.185185,6.887976,234.711122,1332.715148
7829,1080.495781,173.927888,170.335914,6.887976,221.823131,1259.535740
7830,1061.513214,170.872256,167.343387,6.887976,217.863009,1237.049739
7831,1059.515577,170.550695,167.028468,6.887976,217.450636,1234.708243
7832,1056.649822,170.089393,166.576693,6.887976,216.867104,1231.394886
7833,1065.837634,171.568360,168.025115,6.887976,218.780987,1242.262116
7834,1047.049421,168.544012,165.063227,6.887976,214.849019,1219.935979
7835,1062.695428,171.062557,167.529759,6.887976,218.087204,1238.322745
7836,1040.003323,167.409799,163.952438,6.887976,213.325965,1211.287912
7837,1057.467438,170.221005,166.705587,6.887976,216.984552,1232.061768
7838,1080.953676,174.001596,170.408100,6.887976,221.829779,1259.573489
7839,1044.674902,168.161785,164.645351,6.887976,214.256940,1216.574092
7840,1010.902276,162.725391,159.329960,6.887976,207.299324,1177.067995
7841,998.850673,160.785439,156.961988,6.887976,204.776531,1162.743299
7842,990.154471,159.385607,154.399217,6.887976,201.923080,1146.541097
7843,991.292737,159.568834,155.528677,6.887976,202.803420,1151.539763
7844,1006.155163,161.961246,158.316058,6.887976,206.491946,1171.792688
7845,1007.850936,162.234215,158.686937,6.887976,206.796578,1172.818328
7846,1008.445273,162.329886,157.946811,6.887976,206.109512,1176.482774
7847,1025.209031,165.028355,160.963371,6.887976,210.044459,1198.943638
7848,1026.788054,165.282531,161.430967,6.887976,210.635550,1202.317612
7849,1032.583886,166.215489,162.254676,6.887976,211.821407,1209.086540
7850,1021.195297,164.382263,159.758093,6.887976,209.150785,1193.842500
7851,1043.774092,168.016781,163.185290,6.887976,214.058084,1221.853593
7852,1042.131404,167.752357,162.341154,6.887976,213.531086,1218.845466
7853,1045.330578,168.267330,162.520026,6.887976,214.250606,1222.952518
7854,1022.883173,164.519957,158.234407,6.887976,208.817589,1192.429784
7855,1017.351469,163.630241,157.695498,6.887976,208.067667,1188.147437
7856,1025.677677,163.466611,157.537537,6.887976,207.859599,1196.630105
7857,1038.556734,163.452316,157.527205,6.887976,207.859599,1214.883783
7858,1041.926341,163.982639,158.434958,6.887976,208.696700,1219.776412
7859,1037.248344,163.246397,158.060698,6.887976,207.854661,1214.854921
7860,1005.553462,158.258126,153.090995,6.887976,201.497153,1177.696987
7861,999.265158,157.268447,152.280791,6.887976,200.245934,1170.383944
7862,976.370381,153.665173,148.554291,6.887976,195.291138,1141.424489
7863,979.437843,154.147943,148.937197,6.887976,195.787170,1144.323662
7864,992.898350,156.266413,151.152941,6.887976,198.702707,1161.364198
7865,1002.424700,157.765709,152.508442,6.887976,200.712835,1173.112857
7866,987.679838,155.445102,150.640552,6.887976,197.716066,1155.597542
7867,1004.228539,158.049604,153.521573,6.887976,201.256852,1176.292491
7868,996.838030,156.886456,152.451784,6.887976,200.030466,1169.124592
7869,993.921030,156.427366,151.811122,6.887976,199.096689,1163.666917
7870,1001.679553,157.648434,152.928052,6.887976,200.852290,1173.927936
7871,1018.228896,160.253038,155.494315,6.887976,204.210595,1193.556327
7872,1001.393927,157.603481,152.885379,6.887976,200.702977,1173.055239
7873,984.742902,154.982875,150.731044,6.887976,197.418318,1153.857283
7874,987.700266,155.448317,150.876603,6.887976,197.848579,1156.372046
7875,968.537161,152.293338,147.818741,6.887976,193.729667,1132.760653
7876,977.216178,153.658032,149.119556,6.887976,195.442013,1142.772950
7877,968.345409,153.658032,149.119556,6.887976,195.442013,1132.852205
7878,961.426436,153.658032,149.119556,6.887976,195.442013,1127.238250
7879,964.675181,153.658032,149.119556,6.887976,195.442013,1132.580891
7880,953.524539,153.658032,149.119556,6.887976,195.442013,1116.381460
7881,949.942314,153.658032,149.119556,6.887976,195.442013,1110.416610
7882,936.724980,153.658032,149.119556,6.887976,195.442013,1093.758993
7883,935.617497,153.658032,149.119556,6.887976,195.442013,1091.832989
7884,935.385138,153.658032,149.119556,6.887976,195.442013,1091.206917
7885,932.778143,153.658032,149.119556,6.887976,195.442013,1087.340507
7886,934.143037,153.658032,149.119556,6.887976,195.442013,1090.499262
7887,944.228464,153.658032,149.119556,6.887976,195.442013,1102.948341
7888,945.008688,153.658032,149.119556,6.887976,195.442013,1104.469916
7889,943.252721,153.658032,149.119556,6.887976,195.442013,1104.646516
7890,943.313639,153.658032,149.119556,6.887976,195.442013,1103.440667
7891,942.700612,153.658032,149.119556,6.887976,195.442013,1100.748143
7892,946.351257,153.658032,149.119556,6.887976,195.442013,1106.620819
7893,948.866549,153.658032,149.119556,6.887976,195.442013,1106.573548
7894,942.847769,153.658032,149.119556,6.887976,195.442013,1100.959729
7895,945.507245,153.658032,149.119556,6.887976,195.442013,1106.702727
7896,955.111377,153.658032,149.119556,6.887976,195.442013,1119.326355
7897,943.996543,153.658032,149.119556,6.887976,195.442013,1107.987593
7898,930.667268,153.658032,149.119556,6.887976,195.442013,1092.620142
7899,920.572000,153.658032,149.119556,6.887976,195.442013,1084.507047
7900,926.302076,153.658032,149.119556,6.887976,195.442013,1091.984285
7901,937.092686,153.658032,149.119556,6.887976,195.442013,1105.736338
7902,935.386425,153.658032,149.119556,6.887976,195.442013,1104.063987
7903,939.868450,153.658032,149.119556,6.887976,195.442013,1108.382986
7904,938.004860,153.658032,149.119556,6.887976,195.442013,1106.881795
7905,944.795297,153.658032,149.119556,6.887976,195.442013,1115.320337
7906,939.624498,153.658032,149.119556,6.887976,195.442013,1109.167727
7907,941.123844,153.658032,149.119556,6.887976,195.442013,1111.054044
7908,940.838548,153.658032,149.119556,6.887976,195.442013,1111.547592
7909,942.666062,153.658032,149.119556,6.887976,195.442013,1113.373217
7910,943.557086,153.658032,149.119556,6.887976,195.442013,1114.363012
7911,943.617765,153.658032,149.119556,6.887976,195.442013,1114.273634
7912,941.966303,153.658032,149.119556,6.887976,195.442013,1110.785705
7913,942.929037,153.504374,148.970436,6.887976,195.246571,1111.702177
7914,941.897775,153.504374,148.970436,6.887976,195.246571,1110.130907
7915,945.353153,154.067508,149.963275,6.887976,196.607535,1117.869059
7916,937.779615,152.833222,147.989733,6.887976,194.374723,1105.173760
7917,950.351641,154.882130,149.973708,6.887976,196.980542,1119.989900
7918,940.203814,153.228303,148.073240,6.887976,194.877190,1108.030680
7919,954.796786,155.606570,150.445258,6.887976,197.901893,1125.228505
7920,973.829614,158.708417,153.655262,6.887976,201.846850,1147.658702
7921,985.848570,160.667188,155.597774,6.887976,204.338034,1161.823049
7922,1018.289864,165.954259,160.718026,6.887976,211.062180,1200.055131
7923,1032.608254,168.287777,162.977916,6.887976,214.029970,1216.929360
7924,1036.378905,168.902293,163.573043,6.887976,214.811518,1221.373074
7925,1049.379389,171.021028,165.624926,6.887976,217.506144,1236.694152
7926,1056.668610,172.208978,166.775393,6.881088,219.016990,1245.284502
7927,1040.136364,169.514660,164.166087,6.881088,215.590331,1225.801241
7928,1063.516346,173.324977,167.856181,7.035760,220.436328,1253.354562
7929,1068.582224,174.150581,168.655735,7.069274,221.486339,1259.324702
7930,1061.865660,173.055959,167.595651,7.024840,220.094189,1251.409228
7931,1089.103404,177.494989,171.894619,7.205033,225.739789,1283.508923
7932,1104.809235,180.054624,174.373491,7.308936,228.995156,1302.018253
7933,1071.537287,174.632178,169.122136,7.088823,222.098838,1262.807246
7934,1078.626147,175.787474,170.240980,7.135720,223.568155,1271.161471
7935,1070.605347,174.480296,168.975047,7.082658,221.905674,1261.708953
7936,1058.046390,172.433519,166.992850,6.999573,219.302564,1246.908216
7937,1078.030931,175.690470,170.147037,7.131782,223.444784,1270.460008
7938,1056.822318,172.234028,166.799653,6.991475,219.048849,1245.465647
7939,1061.336188,172.969669,167.512083,7.021337,219.984444,1250.785245
7940,1060.863494,172.892633,167.437477,7.018210,219.886468,1250.228174
7941,1066.284985,173.776192,168.293158,7.054076,221.010187,1256.617405
7942,1089.163244,177.504742,171.904064,7.205429,225.752192,1283.579445
7943,1092.797704,178.097062,172.477696,7.229473,226.505511,1287.862657
7944,1092.574465,178.060680,172.442462,7.227996,226.459240,1287.599571
7945,1093.686856,178.241971,172.618032,7.235355,226.689807,1288.910524
7946,1100.036901,179.276860,173.620268,7.277364,228.005988,1296.394055
7947,1070.686085,174.493455,168.987790,7.083192,221.922409,1261.804103
7948,1053.276629,171.656175,166.240033,6.968019,218.313930,1241.287051
7949,1040.366792,169.552214,164.202456,6.882613,215.638092,1226.072801
7950,1070.501667,174.463399,168.958683,7.081972,221.884184,1261.586766
7951,1066.706430,173.844876,168.359676,7.056864,221.097541,1257.114078
7952,1054.636512,171.877800,166.454665,6.977015,218.595794,1242.889674
7953,1049.600007,171.056983,165.659747,6.943696,217.551872,1236.954150
7954,1068.855777,174.195163,168.698910,7.071083,221.543039,1259.647084
7955,1056.190910,172.131125,166.699997,6.987298,218.917976,1244.721533
7956,1067.648569,173.998420,168.508375,7.063097,221.292819,1258.224389
7957,1108.977669,180.733968,175.031401,7.336512,229.859152,1306.930755
7958,1138.949005,185.618501,179.761816,7.534790,236.071347,1342.251990
7959,1146.673990,186.877469,180.981061,7.585895,237.672514,1351.355889
7960,1145.789763,186.733364,180.841502,7.580045,237.489240,1350.313827
7961,1153.955314,188.064132,182.130282,7.634065,239.181723,1359.936932
7962,1157.477501,188.638155,182.686193,7.657366,239.911771,1364.087832
7963,1140.469288,185.866267,180.001764,7.544847,236.386458,1344.043645
7964,1176.644186,191.761817,185.711296,7.784165,243.884473,1386.675780
7965,1198.424541,195.311437,189.148918,7.928254,248.398914,1412.343940
7966,1181.268979,192.515536,186.441233,7.814760,244.843060,1392.126102
7967,1188.004266,193.613209,187.504272,7.859318,246.239091,1400.063641
7968,1167.306453,190.240014,184.237509,7.722390,241.949030,1375.671258
7969,1178.604279,192.081260,186.020660,7.797132,244.290744,1388.985751
7970,1191.397723,194.166252,188.039866,7.881767,246.942457,1404.062832
7971,1210.241851,197.237346,191.014060,8.006432,250.848302,1426.270646
7972,1190.887645,194.083123,187.959360,7.878393,246.836733,1403.461704
7973,1204.645722,196.325325,190.130815,7.969410,249.688386,1419.675605
7974,1231.550207,200.710043,194.377185,8.147399,255.264911,1451.382554
7975,1232.212006,200.817899,194.481638,8.151777,255.402083,1452.162485
7976,1197.868707,195.220851,189.061190,7.924577,248.283706,1411.688889
7977,1177.987660,191.980767,185.923338,7.793052,244.162937,1388.259065
7978,1158.678321,188.833857,182.875720,7.665310,240.160667,1365.502999
7979,1170.567106,190.771414,184.752143,7.743961,242.624870,1379.513939
7980,1149.788023,187.384974,181.472553,7.606496,238.317964,1355.025778
7981,1173.780164,191.295057,185.259264,7.765217,243.290844,1383.300528
7982,1159.491058,188.966312,182.994901,7.670687,240.368228,1366.683147
7983,1168.298087,190.401624,184.384857,7.728950,242.193968,1377.063924
7984,1145.472745,186.529775,179.431423,7.577948,236.637701,1346.022983
7985,1148.952643,187.096445,180.976096,7.600969,237.655271,1351.811040
7986,1148.225142,187.096445,180.976096,7.596157,237.655271,1352.677812
7987,1148.261533,187.096445,180.976096,7.596397,237.655271,1352.859987
7988,1148.659805,187.096445,180.976096,7.599032,237.655271,1352.205510
7989,1150.332232,187.096445,180.976096,7.610096,237.655271,1355.707078
7990,1146.504164,187.096445,180.976096,7.584771,237.655271,1351.634699
7991,1150.130213,187.096445,180.976096,7.608760,237.655271,1356.051761
7992,1143.685672,187.096445,180.976096,7.566125,237.655271,1349.091558
7993,1150.801399,187.096445,180.976096,7.613200,237.655271,1356.393305
7994,1148.144887,187.096445,180.976096,7.595626,237.655271,1354.032350
7995,1162.933400,187.096445,180.976096,7.693460,237.655271,1371.997313
7996,1159.399504,187.096445,180.976096,7.670081,237.655271,1367.467913
7997,1169.596967,187.096445,180.976096,7.737543,237.655271,1384.751099
7998,1167.418967,187.096445,180.976096,7.723134,237.655271,1375.614028
7999,1163.854691,187.096445,180.976096,7.699555,237.655271,1368.479435
8000,1161.923035,186.909348,180.795120,7.686776,237.417616,1366.821589
8001,1174.721625,186.909348,180.795120,7.771446,237.417616,1380.583533
8002,1175.476394,187.029439,181.291706,7.776439,237.982387,1383.867677
8003,1171.779737,186.441266,180.378692,7.751983,236.731991,1376.596628
8004,1152.605776,183.226872,177.197984,7.625137,232.391384,1351.906632
8005,1144.351600,181.914726,176.254571,7.570531,231.032630,1344.002258
8006,1154.075962,181.914726,176.254571,7.634863,231.032630,1355.929447
8007,1152.285391,181.914726,176.254571,7.623017,231.032630,1357.480943
8008,1158.613631,181.914726,176.254571,7.664882,231.032630,1372.222263
8009,1147.606323,181.914726,176.254571,7.592063,231.032630,1361.384388
8010,1154.260918,181.914726,176.254571,7.636087,231.032630,1371.284977
8011,1149.570637,181.914726,176.254571,7.605058,231.032630,1361.565332
8012,1141.118584,181.914726,176.254571,7.549143,231.032630,1346.035170
8013,1143.106531,181.914726,176.254571,7.562294,231.032630,1350.888564
8014,1147.458192,181.914726,176.254571,7.591083,231.032630,1358.483356
8015,1163.857817,181.914726,176.254571,7.699575,231.032630,1378.049355
8016,1166.404886,181.914726,176.254571,7.716426,231.032630,1379.129091
8017,1156.388025,181.732812,176.078316,7.650159,230.801597,1360.619586
8018,1149.733861,181.551079,175.902238,7.606138,230.570796,1353.587413
8019,1130.137246,178.519336,172.473289,7.471516,225.760160,1325.346126
8020,1118.509157,178.519336,172.473289,7.387169,225.760160,1315.540858
8021,1128.613330,178.519336,172.473289,7.387169,225.760160,1327.704088
8022,1132.631781,178.519336,172.473289,7.413471,225.760160,1332.751213
8023,1123.351875,178.519336,172.473289,7.352731,225.760160,1321.755597
8024,1115.406917,178.519336,172.473289,7.300728,225.760160,1312.469619
8025,1105.097272,178.519336,172.473289,7.233248,225.760160,1299.802337
8026,1107.153814,178.519336,172.473289,7.246709,225.760160,1302.028779
8027,1109.164362,178.519336,172.473289,7.259869,225.760160,1304.383147
8028,1111.145707,178.519336,172.473289,7.272837,225.760160,1306.998789
8029,1111.228882,178.519336,172.473289,7.266109,225.760160,1306.563441
8030,1105.631930,178.519336,172.473289,7.229511,225.760160,1300.115811
8031,1111.796918,178.519336,172.473289,7.229511,225.760160,1307.380817
8032,1114.201014,178.519336,172.473289,7.229511,225.760160,1309.791773
8033,1109.334965,178.519336,172.473289,7.229511,225.760160,1303.981777
8034,1105.396199,178.519336,172.473289,7.229511,225.760160,1299.341017
8035,1103.061271,178.519336,172.473289,7.229511,225.760160,1297.040837
8036,1108.953309,178.519336,172.473289,7.229511,225.760160,1303.795315
8037,1115.151368,178.519336,172.473289,7.229511,225.760160,1310.858200
8038,1104.748440,178.519336,172.473289,7.229511,225.760160,1298.331819
8039,1106.299139,178.519336,172.473289,7.229511,225.760160,1299.927179
8040,1107.722889,178.519336,172.473289,7.229511,225.760160,1300.977967
8041,1099.821304,178.340817,172.300816,7.229511,225.534400,1293.243217
8042,1102.655355,178.309485,172.281491,7.222282,225.534400,1300.240576
8043,1101.363381,178.100561,171.484304,7.222282,224.731486,1295.611651
8044,1106.834965,178.985366,172.336240,7.258162,225.837184,1301.986173
8045,1135.250920,183.580486,176.760657,7.444502,231.714165,1335.867876
8046,1141.050097,184.518267,177.663599,7.482531,232.969297,1343.103906
8047,1140.424877,184.417163,177.566251,7.478431,232.775548,1341.986909
8048,1124.281895,181.806694,175.052759,7.372572,229.296915,1321.932054
8049,1130.477936,182.808651,176.017494,7.413203,230.421630,1328.416210
